timestamp,da_price_mwh,rt_price_mwh,price_spread_mwh,site,zone,node
2025-08-02 12:00:00+00:00,-0.9916,14.673234166666667,15.664834166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 13:00:00+00:00,-1.47753,10.728877500000001,12.206407500000001,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 14:00:00+00:00,-0.92059,12.616406666666668,13.536996666666669,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 15:00:00+00:00,-0.88119,5.866944166666666,6.7481341666666665,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 16:00:00+00:00,14.49558,0.16663666666666685,-14.328943333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 17:00:00+00:00,6.2351,6.215221666666667,-0.019878333333332776,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 18:00:00+00:00,0.0,6.261560833333333,6.261560833333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 19:00:00+00:00,-0.84726,2.660215,3.507475,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 20:00:00+00:00,0.0,9.638545833333334,9.638545833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 21:00:00+00:00,6.63989,10.550923333333333,3.911033333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 22:00:00+00:00,-1.50579,7.633589166666667,9.139379166666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-02 23:00:00+00:00,-2.00824,17.703501666666664,19.711741666666665,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 00:00:00+00:00,0.0,14.682735,14.682735,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 01:00:00+00:00,-1.57844,10.477301666666667,12.055741666666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 02:00:00+00:00,-2.42558,18.475209166666666,20.900789166666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 03:00:00+00:00,48.10554,13.862485833333333,-34.24305416666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 04:00:00+00:00,0.0,23.830504166666667,23.830504166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 05:00:00+00:00,42.19203,22.21992416666667,-19.972105833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 06:00:00+00:00,39.53905,22.340869166666668,-17.198180833333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 07:00:00+00:00,-1.36861,8.177119166666666,9.545729166666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 08:00:00+00:00,38.34007,11.034606666666667,-27.30546333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 09:00:00+00:00,-1.24491,10.0439425,11.2888525,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 10:00:00+00:00,36.49557,6.417578333333334,-30.077991666666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 11:00:00+00:00,-0.40884,13.539975833333335,13.948815833333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 12:00:00+00:00,-0.48811,9.2806875,9.768797500000002,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 13:00:00+00:00,0.0,13.42935,13.42935,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 14:00:00+00:00,-0.71384,2.530060833333333,3.243900833333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 15:00:00+00:00,-0.45785,0.49447749999999996,0.9523275,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 16:00:00+00:00,10.84505,-0.7680333333333333,-11.613083333333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 17:00:00+00:00,-0.3235,3.0434441666666667,3.366944166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 18:00:00+00:00,0.0,0.6294908333333333,0.6294908333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 19:00:00+00:00,3.12632,-0.68867,-3.8149900000000003,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
